pedido_id,data_emissao,cliente_id,razao_social,vendedor_id,vendedor,regiao,sku,descricao,categoria,fornecedor,quantidade,preco_unit,desconto_pct,valor_total,custo_total,margem_bruta_pct,forma_pagamento,prazo_dias,status
PED-101238,2024-03-21,AUR-0367,Ana Pereira Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,13,134.36,5.41,1652.21,1146.6,30.6,Boleto,30,Faturado
PED-101238,2024-03-21,AUR-0367,Ana Pereira Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,20,124.58,2.19,2437.14,1780.33,26.95,Boleto,45,Faturado
PED-101239,2024-03-21,AUR-0364,Camila Silva Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,2,862.49,5.46,1630.85,1224.0,24.95,Boleto,30,Faturado
PED-101239,2024-03-21,AUR-0364,Camila Silva Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,3,193.37,2.26,566.97,428.4,24.44,PIX,45,Faturado
PED-101239,2024-03-21,AUR-0364,Camila Silva Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,2,116.87,2.51,227.88,156.8,31.19,Boleto,60,Faturado
PED-101240,2024-03-21,AUR-0076,Patrícia Almeida Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0039,Câmera IP Bullet 2MP Intelbras,Automação e Infra,Intelbras,5,508.55,0.88,2520.27,1560.0,38.1,Cartão,15,Faturado
PED-101240,2024-03-21,AUR-0076,Patrícia Almeida Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,1,212.7,1.07,210.41,142.8,32.13,Cartão,0,Faturado
PED-101241,2024-03-21,AUR-0380,Eduardo Fernandes Construções Ltda,V001,Carla Mendes,SP-Capital,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,4,176.22,0.45,701.69,458.97,34.59,Boleto,15,Faturado
PED-101242,2024-03-21,AUR-0220,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,16,15.15,1.31,239.21,140.47,41.28,Cartão,0,Faturado
PED-101242,2024-03-21,AUR-0220,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,285.48,0.5,284.04,198.4,30.15,Cartão,15,Faturado
PED-101242,2024-03-21,AUR-0220,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,11,18.89,3.94,199.59,105.55,47.12,Boleto,30,Faturado
PED-101242,2024-03-21,AUR-0220,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,LED-0020,Plafon LED 24W 6500K,Iluminação LED,Importado-CN,6,67.72,2.15,397.55,262.15,34.06,PIX,28,Faturado
PED-101242,2024-03-21,AUR-0220,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,14,342.04,3.65,4613.97,3052.0,33.85,Boleto,30,Cancelado
PED-101243,2024-03-21,AUR-0046,Camila Rodrigues Engenharia Ltda,V002,Marcos Tavares,SP-Capital,INFRA-0039,Câmera IP Bullet 2MP Intelbras,Automação e Infra,Intelbras,1,500.08,0.66,273.21,171.6,37.19,PIX,30,Faturado
PED-101243,2024-03-21,AUR-0046,Camila Rodrigues Engenharia Ltda,V002,Marcos Tavares,SP-Capital,LED-0020,Plafon LED 24W 6500K,Iluminação LED,Importado-CN,15,73.06,0.95,597.05,360.46,39.63,Boleto,15,Faturado
PED-101244,2024-03-21,AUR-0110,Juliana Pereira Engenharia Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,1,464.24,2.54,452.43,312.5,30.93,Boleto,28,Faturado
PED-101244,2024-03-21,AUR-0110,Juliana Pereira Engenharia Ltda,V007,Diego Salgueiro,Sul-MG,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,14,249.84,3.36,3380.17,2578.8,23.71,Boleto,28,Faturado
PED-101244,2024-03-21,AUR-0110,Juliana Pereira Engenharia Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,4,541.0,1.0,2142.39,1550.4,27.63,Cartão,30,Faturado
PED-101245,2024-03-21,AUR-0145,Roberto Fernandes Materiais Elétricos Ltda,V004,Roberto Almeida,SP-Capital,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,6,134.45,0.5,802.68,477.75,40.48,Cartão,30,Faturado
PED-101245,2024-03-21,AUR-0145,Roberto Fernandes Materiais Elétricos Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0039,Câmera IP Bullet 2MP Intelbras,Automação e Infra,Intelbras,5,495.91,3.0,2405.18,1560.0,35.14,Cartão,30,Faturado
PED-101245,2024-03-21,AUR-0145,Roberto Fernandes Materiais Elétricos Ltda,V004,Roberto Almeida,SP-Capital,QDR-0029,DPS Classe II 275V 20kA Clamper,Quadros e Disjuntores,Clamper,12,50.25,1.07,596.53,340.8,42.87,Cartão,15,Faturado
PED-101245,2024-03-21,AUR-0145,Roberto Fernandes Materiais Elétricos Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,7,325.36,0.92,2256.43,1526.0,32.37,Cartão,30,Faturado
PED-101245,2024-03-21,AUR-0145,Roberto Fernandes Materiais Elétricos Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,1,118.55,3.41,114.5,78.0,31.88,Cartão,15,Faturado
PED-101246,2024-03-21,AUR-0195,Camila Santos Materiais Elétricos Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,8,15.9,0.79,126.17,78.4,37.86,Cartão,15,Faturado
PED-101246,2024-03-21,AUR-0195,Camila Santos Materiais Elétricos Ltda,V004,Roberto Almeida,SP-Capital,LED-0015,Refletor LED 50W IP65 Avant,Iluminação LED,Avant,8,90.41,1.93,709.36,524.3,26.09,Boleto,28,Faturado
PED-101246,2024-03-21,AUR-0195,Camila Santos Materiais Elétricos Ltda,V004,Roberto Almeida,SP-Capital,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,7,156.59,3.94,1052.9,803.19,23.72,Boleto,28,Faturado
PED-101247,2024-03-21,AUR-0097,Roberto Pereira Comércio Elétrico Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,3,109.81,2.28,321.93,235.2,26.94,Boleto,15,Faturado
PED-101247,2024-03-21,AUR-0097,Roberto Pereira Comércio Elétrico Ltda,V004,Roberto Almeida,SP-Capital,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,6,249.4,0.92,1482.64,1105.2,25.46,PIX,28,Faturado
PED-101248,2024-03-21,AUR-0222,Camila Costa Construções Ltda,V004,Roberto Almeida,SP-Capital,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,2,819.63,0.11,1637.4,1224.0,25.25,Cartão,15,Faturado
PED-101249,2024-03-21,AUR-0200,Ana Rodrigues Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,2,39.96,3.82,76.86,49.6,35.47,Boleto,30,Faturado
PED-101249,2024-03-21,AUR-0200,Ana Rodrigues Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,3,197.25,3.58,570.56,428.4,24.92,Cartão,30,Faturado
PED-101249,2024-03-21,AUR-0200,Ana Rodrigues Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0020,Plafon LED 24W 6500K,Iluminação LED,Importado-CN,11,69.92,0.28,766.94,480.61,37.33,Cartão,30,Faturado
PED-101250,2024-03-21,AUR-0208,Roberto Costa Comércio Elétrico Ltda,V008,Luana Prado,Sul-MG,LED-0015,Refletor LED 50W IP65 Avant,Iluminação LED,Avant,17,100.36,0.14,1703.72,1114.14,34.61,Boleto,0,Faturado
PED-101251,2024-03-21,AUR-0136,Ricardo Silva Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,QDR-0023,Disjuntor Monopolar 10A Curva C Steck,Quadros e Disjuntores,Steck,8,19.18,1.24,151.53,89.6,40.87,Boleto,0,Faturado
PED-101251,2024-03-21,AUR-0136,Ricardo Silva Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,16,316.73,2.77,4927.42,3488.0,29.21,Boleto,28,Faturado
PED-101251,2024-03-21,AUR-0136,Ricardo Silva Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,4,40.41,1.57,159.12,99.2,37.66,PIX,15,Faturado
PED-101251,2024-03-21,AUR-0136,Ricardo Silva Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,INFRA-0033,Caixa de Passagem 200x200x100 PVC,Automação e Infra,Tramontina,5,81.7,1.64,401.83,241.0,40.02,PIX,30,Faturado
PED-101251,2024-03-21,AUR-0136,Ricardo Silva Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,CABO-0008,"Fio Sólido 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,4,197.8,3.41,764.23,568.0,25.68,Cartão,28,Faturado
PED-101252,2024-03-22,AUR-0073,Fernando Fernandes Construções Ltda,V008,Luana Prado,Sul-MG,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,4,282.25,0.29,1125.71,793.6,29.5,PIX,28,Faturado
PED-101252,2024-03-22,AUR-0073,Fernando Fernandes Construções Ltda,V008,Luana Prado,Sul-MG,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,1,527.52,2.25,515.65,387.6,24.83,Boleto,28,Faturado
PED-101252,2024-03-22,AUR-0073,Fernando Fernandes Construções Ltda,V008,Luana Prado,Sul-MG,QDR-0027,DR Bipolar 30mA 25A Schneider,Quadros e Disjuntores,Schneider,20,214.16,3.51,4132.91,2844.0,31.19,Boleto,15,Faturado
PED-101252,2024-03-22,AUR-0073,Fernando Fernandes Construções Ltda,V008,Luana Prado,Sul-MG,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,14,17.45,3.73,235.14,134.34,42.87,PIX,0,Faturado
PED-101252,2024-03-22,AUR-0073,Fernando Fernandes Construções Ltda,V008,Luana Prado,Sul-MG,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,123.63,1.14,122.22,88.2,27.84,Boleto,0,Faturado
PED-101253,2024-03-22,AUR-0117,Fernando Almeida Construções Ltda,V004,Roberto Almeida,SP-Capital,INFRA-0033,Caixa de Passagem 200x200x100 PVC,Automação e Infra,Tramontina,17,76.84,0.39,1301.13,819.4,37.02,Cartão,15,Faturado
PED-101254,2024-03-22,AUR-0218,Roberto Fernandes Materiais Elétricos Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,18,166.97,1.63,2956.46,2065.35,30.14,Cartão,30,Faturado
PED-101255,2024-03-22,AUR-0198,Marcos Silva Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,QDR-0023,Disjuntor Monopolar 10A Curva C Steck,Quadros e Disjuntores,Steck,14,19.68,0.18,274.95,156.8,42.97,Boleto,30,Faturado
PED-101255,2024-03-22,AUR-0198,Marcos Silva Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,685.96,1.6,2699.92,1952.8,27.67,Cartão,30,Faturado
PED-101255,2024-03-22,AUR-0198,Marcos Silva Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,13,117.77,2.1,1498.9,1157.22,22.8,PIX,28,Faturado
PED-101256,2024-03-22,AUR-0273,Camila Rodrigues Construções Ltda,V001,Carla Mendes,SP-Capital,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,4,16.62,3.77,63.99,39.2,38.74,Boleto,30,Faturado
PED-101256,2024-03-22,AUR-0273,Camila Rodrigues Construções Ltda,V001,Carla Mendes,SP-Capital,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,2,537.77,1.41,1060.42,775.2,26.9,Boleto,0,Faturado
PED-101256,2024-03-22,AUR-0273,Camila Rodrigues Construções Ltda,V001,Carla Mendes,SP-Capital,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,17,255.29,2.9,4214.14,3131.4,25.69,PIX,15,Faturado
PED-101256,2024-03-22,AUR-0273,Camila Rodrigues Construções Ltda,V001,Carla Mendes,SP-Capital,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,4,209.58,3.81,806.39,571.2,29.17,Cartão,28,Faturado
PED-101257,2024-03-22,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,INFRA-0039,Câmera IP Bullet 2MP Intelbras,Automação e Infra,Intelbras,18,462.87,1.85,8177.96,5616.0,31.33,PIX,28,Faturado
PED-101257,2024-03-22,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,16,59.16,0.14,945.28,614.4,35.0,Boleto,28,Faturado
PED-101257,2024-03-22,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,INFRA-0034,Eletrocalha Lisa 100x50x3000 Cemar,Automação e Infra,Cemar,17,135.88,1.8,2268.41,1502.8,33.75,PIX,30,Faturado
PED-101257,2024-03-22,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,16,136.77,0.34,2180.93,1411.2,35.29,Boleto,28,Faturado
PED-101257,2024-03-22,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,2,417.16,2.43,814.04,574.0,29.49,Boleto,28,Faturado
PED-101257,2024-03-22,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,10,18.0,3.0,174.59,95.96,45.04,Cartão,15,Faturado
PED-101258,2024-03-22,AUR-0368,Juliana Silva Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,1,556.45,0.54,553.45,387.6,29.97,Cartão,28,Faturado
PED-101258,2024-03-22,AUR-0368,Juliana Silva Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,11,440.03,0.86,4798.94,3157.0,34.21,Boleto,30,Faturado
PED-101259,2024-03-22,AUR-0132,Ana Santos Instaladora Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,4,130.82,2.23,511.63,352.8,31.04,PIX,15,Faturado
PED-101259,2024-03-22,AUR-0132,Ana Santos Instaladora Ltda,V006,Eduarda Carvalho,Interior-SP,QDR-0027,DR Bipolar 30mA 25A Schneider,Quadros e Disjuntores,Schneider,4,212.05,2.19,829.61,568.8,31.44,Cartão,15,Faturado
PED-101259,2024-03-22,AUR-0132,Ana Santos Instaladora Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,271.27,2.66,264.06,198.4,24.87,PIX,28,Faturado
PED-101260,2024-03-22,AUR-0162,Vanessa Fernandes Instaladora Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,3,201.18,3.97,579.58,428.4,26.08,Cartão,30,Faturado
PED-101260,2024-03-22,AUR-0162,Vanessa Fernandes Instaladora Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,2,707.62,1.98,1387.16,976.4,29.61,Cartão,28,Faturado
PED-101261,2024-03-22,AUR-0287,Marcos Fernandes Comércio Elétrico Ltda,V008,Luana Prado,Sul-MG,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,4,60.2,0.05,240.66,153.6,36.18,Boleto,15,Faturado
PED-101262,2024-03-22,AUR-0376,Roberto Silva Instaladora Ltda,V002,Marcos Tavares,SP-Capital,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,3,118.77,1.25,193.52,128.7,33.5,Cartão,28,Faturado
PED-101263,2024-03-22,AUR-0124,Roberto Oliveira Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,4,63.4,2.27,247.84,155.98,37.06,Cartão,28,Faturado
PED-101263,2024-03-22,AUR-0124,Roberto Oliveira Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,QDR-0021,Quadro Distribuição 24DIN Steck,Quadros e Disjuntores,Steck,9,192.8,1.55,1708.29,1210.5,29.14,Cartão,30,Faturado
PED-101263,2024-03-22,AUR-0124,Roberto Oliveira Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,7,37.7,2.09,258.4,173.6,32.82,Boleto,15,Faturado
PED-101264,2024-03-22,AUR-0085,Fernando Fernandes Instaladora Ltda,V007,Diego Salgueiro,Sul-MG,QDR-0026,Disjuntor Tripolar 63A Curva C Schneider,Quadros e Disjuntores,Schneider,2,173.98,0.51,346.19,248.0,28.36,PIX,15,Faturado
PED-101264,2024-03-22,AUR-0085,Fernando Fernandes Instaladora Ltda,V007,Diego Salgueiro,Sul-MG,LED-0015,Refletor LED 50W IP65 Avant,Iluminação LED,Avant,10,90.66,1.53,892.7,655.38,26.58,Boleto,30,Faturado
PED-101264,2024-03-22,AUR-0085,Fernando Fernandes Instaladora Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,2,128.48,2.64,250.18,176.4,29.49,Cartão,0,Faturado
PED-101264,2024-03-22,AUR-0085,Fernando Fernandes Instaladora Ltda,V007,Diego Salgueiro,Sul-MG,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,4,15.08,3.4,58.27,35.12,39.73,PIX,0,Faturado
PED-101265,2024-03-22,AUR-0231,Ricardo Rodrigues Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,INFRA-0035,Tomada 2P+T 20A Branca Tramontina,Automação e Infra,Tramontina,4,20.51,0.87,81.31,48.8,39.98,PIX,28,Faturado
PED-101265,2024-03-22,AUR-0231,Ricardo Rodrigues Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,INFRA-0034,Eletrocalha Lisa 100x50x3000 Cemar,Automação e Infra,Cemar,18,128.4,1.1,2285.74,1591.2,30.39,Cartão,30,Faturado
PED-101265,2024-03-22,AUR-0231,Ricardo Rodrigues Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,729.06,1.67,2867.67,1952.8,31.9,Boleto,15,Faturado
PED-101266,2024-03-22,AUR-0345,Patrícia Almeida Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,10,128.56,0.06,1284.81,796.25,38.03,PIX,28,Faturado
PED-101266,2024-03-22,AUR-0345,Patrícia Almeida Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,5,15.72,2.18,76.88,49.0,36.26,Boleto,15,Faturado
PED-101266,2024-03-22,AUR-0345,Patrícia Almeida Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,2,328.46,0.94,650.74,436.8,32.88,PIX,28,Faturado
PED-101266,2024-03-22,AUR-0345,Patrícia Almeida Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,QDR-0024,Disjuntor Monopolar 25A Curva C Steck,Quadros e Disjuntores,Steck,2,18.89,0.29,37.68,23.6,37.37,PIX,30,Faturado
PED-101267,2024-03-22,AUR-0084,Vanessa Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,4,128.91,3.15,499.39,312.0,37.52,Cartão,15,Faturado
PED-101267,2024-03-22,AUR-0084,Vanessa Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,14,8.2,0.34,114.34,67.2,41.23,Boleto,30,Faturado
PED-101267,2024-03-22,AUR-0084,Vanessa Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,CABO-0006,Cabo Coaxial RG6 100m Furukawa,Cabos e Fios,Furukawa,1,271.39,3.26,262.55,178.0,32.2,Cartão,15,Faturado
PED-101268,2024-03-22,AUR-0211,Vanessa Rodrigues Instaladora Ltda,V008,Luana Prado,Sul-MG,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,3,556.91,1.64,1643.4,1162.8,29.24,Cartão,30,Faturado
PED-101268,2024-03-22,AUR-0211,Vanessa Rodrigues Instaladora Ltda,V008,Luana Prado,Sul-MG,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,10,17.54,0.18,175.12,95.96,45.2,Boleto,15,Faturado
PED-101268,2024-03-22,AUR-0211,Vanessa Rodrigues Instaladora Ltda,V008,Luana Prado,Sul-MG,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,3,61.38,0.28,183.62,116.99,36.29,PIX,15,Faturado
PED-101269,2024-03-22,AUR-0314,Vanessa Oliveira Materiais Elétricos Ltda,V002,Marcos Tavares,SP-Capital,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,3,300.51,2.79,482.0,327.36,32.08,PIX,15,Faturado
PED-101270,2024-03-22,AUR-0063,Marcos Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,3,277.6,0.15,831.5,595.2,28.42,Boleto,30,Faturado
PED-101270,2024-03-22,AUR-0063,Marcos Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,3,295.65,3.23,858.33,595.2,30.66,Boleto,30,Faturado
PED-101270,2024-03-22,AUR-0063,Marcos Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,3,133.68,2.01,392.97,264.6,32.67,Cartão,15,Faturado
PED-101270,2024-03-22,AUR-0063,Marcos Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,1,300.74,1.05,297.58,218.4,26.61,Boleto,30,Faturado
PED-101270,2024-03-22,AUR-0063,Marcos Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,11,63.71,3.79,674.23,428.95,36.38,PIX,30,Faturado
PED-101271,2024-03-22,AUR-0264,Eduardo Rodrigues Materiais Elétricos Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,4,212.91,0.11,850.7,571.2,32.86,PIX,28,Faturado
PED-101271,2024-03-22,AUR-0264,Eduardo Rodrigues Materiais Elétricos Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0017,Spot LED 5W Embutir Empalux,Iluminação LED,Empalux,9,14.51,2.32,127.52,79.01,38.04,Cartão,28,Faturado
PED-101272,2024-03-22,AUR-0001,Vipar Engenharia Ltda,V001,Carla Mendes,SP-Capital,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,161,157.82,5.37,24044.02,18473.41,23.17,Boleto,90,Faturado
PED-101272,2024-03-22,AUR-0001,Vipar Engenharia Ltda,V001,Carla Mendes,SP-Capital,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,28,126.52,7.78,3266.86,2229.5,31.75,Boleto,60,Faturado
PED-101272,2024-03-22,AUR-0001,Vipar Engenharia Ltda,V001,Carla Mendes,SP-Capital,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,6,327.02,4.1,1881.61,1310.4,30.36,Boleto,60,Faturado
PED-101272,2024-03-22,AUR-0001,Vipar Engenharia Ltda,V001,Carla Mendes,SP-Capital,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,200,442.88,6.1,83169.16,57400.0,30.98,Boleto,45,Faturado
PED-101272,2024-03-22,AUR-0001,Vipar Engenharia Ltda,V001,Carla Mendes,SP-Capital,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,17,15.93,9.55,244.88,166.6,31.97,Boleto,75,Faturado
PED-101273,2024-03-22,AUR-0020,Materiais Bonsucesso Ltda,V006,Eduarda Carvalho,Interior-SP,INFRA-0035,Tomada 2P+T 20A Branca Tramontina,Automação e Infra,Tramontina,20,19.36,1.33,382.02,244.0,36.13,Boleto,15,Faturado
PED-101274,2024-03-22,AUR-0124,Roberto Oliveira Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,1,124.35,1.76,122.16,79.62,34.82,Cartão,28,Faturado
